code,name,desc,date
600702,舍得酒业,接近前低53.67,20250306
600660,福耀玻璃,接近前低55.54,20250306
600305,恒顺醋业,接近前低7.2026,20250306
002216,三全食品,接近前低10.83,20250306
002918,蒙娜丽莎,接近前低8.8664,20250306
603288,海天味业,接近前低40.02,20250306
002884,凌霄泵业,接近前低17.1577/17.33/17.19/17.4,20250306
601633,长城汽车,接近前低25.0898/24.69,20250306
601015,陕西黑猫,接近前低3.01/3.02,20250307
601699,潞安环能,接近前低11.97,20250307
600511,国药股份,接近前低29.87,20250307
002737,葵花药业,接近前低17.6/17.61,20250307
002353,杰瑞股份,接近前低33.69,20250307
002299,圣农发展,接近前低13.508,20250307
600199,金种子酒,接近前低11.46,20250307
600436,片仔癀,接近前低198.4515,20250307
002475,立讯精密,接近前低41.51,20250307
000333,美的集团,接近前低69.89,20250307
000860,顺鑫农业,接近前低16.86,20250307
600529,山东药玻,接近前低23.3592/23.27/23.1,20250307
600702,舍得酒业,接近前低53.67,20250307
600305,恒顺醋业,接近前低7.2026,20250307
002216,三全食品,接近前低10.83/11.04,20250307
002884,凌霄泵业,接近前低17.1577/17.33/17.19/17.4,20250307
601633,长城汽车,接近前低24.69,20250307
000999,华润三九,接近前低40.6972/40.9222/40.87,20250311
002475,立讯精密,接近前低39.34,20250311
000100,TCL科技,接近前低4.61,20250311
000333,美的集团,接近前低69.89,20250311
600584,长电科技,接近前低36.82,20250311
002405,四维图新,接近前低9.48,20250311
002884,凌霄泵业,接近前低17.1577/17.33/17.19/17.4,20250311
601633,长城汽车,接近前低24.36/24.69,20250311
002241,歌尔股份,接近前低27.5,20250311
000999,华润三九,接近前低40.9222/40.87,20250312
002304,洋河股份,接近前低76.8178/76.83,20250312
600199,金种子酒,接近前低11.46,20250312
002475,立讯精密,接近前低39.34,20250312
000100,TCL科技,接近前低4.7,20250312
000333,美的集团,接近前低69.89,20250312
600584,长电科技,接近前低37.5/37.51,20250312
000538,云南白药,接近前低54.77,20250312
002012,凯恩股份,接近前低4.62,20250312
002405,四维图新,接近前低9.48,20250312
603288,海天味业,接近前低40.02,20250312
601066,中信建投,接近前低24.48,20250312
002241,歌尔股份,接近前低27.5,20250312
000999,华润三九,接近前低40.6972/40.9222/40.87,20250313
002304,洋河股份,接近前低76.8178/76.83,20250313
600199,金种子酒,接近前低11.4/11.46,20250313
002862,实丰文化,接近前低27.2/27.32,20250313
600276,恒瑞医药,接近前低44.8778,20250313
600763,通策医疗,接近前低43.2,20250313
600745,闻泰科技,接近前低34.67,20250313
000977,浪潮信息,接近前低57.01,20250313
000100,TCL科技,接近前低4.61,20250313
000333,美的集团,接近前低69.89/69.23,20250313
600570,恒生电子,接近前低30.06,20250313
600584,长电科技,接近前低36.82,20250313
000538,云南白药,接近前低54.77/54.3,20250313
600702,舍得酒业,接近前低53.67,20250313
000725,京东方Ａ,接近前低4.29,20250313
002600,领益智造,接近前低9.4/9.43,20250313
002012,凯恩股份,接近前低4.5,20250313
002918,蒙娜丽莎,接近前低9.2338,20250313
002405,四维图新,接近前低9.22/9.21,20250313
002351,漫步者,接近前低15.0,20250313
603288,海天味业,接近前低40.02,20250313
000977,浪潮信息,接近前低57.01,20250314
600584,长电科技,接近前低36.82,20250314
000725,京东方Ａ,接近前低4.29/4.28,20250314
002600,领益智造,接近前低9.4/9.43,20250314
002918,蒙娜丽莎,接近前低9.2338,20250314
002405,四维图新,接近前低9.22/9.21,20250314
603986,兆易创新,接近前低122.68,20250314
000049,德赛电池,接近前低24.34/24.2,20250317
600584,长电科技,接近前低37.5/36.82,20250317
002405,四维图新,接近前低9.22/9.21,20250317
000049,德赛电池,接近前低24.34/24.2,20250318
000895,双汇发展,接近前低26.0582/25.67,20250319
002405,四维图新,接近前低9.22/9.21,20250319
002304,洋河股份,接近前低76.8178/76.83,20250320
002466,天齐锂业,接近前低31.86,20250320
600745,闻泰科技,接近前低34.67/34.52,20250320
000049,德赛电池,接近前低24.2,20250320
000100,TCL科技,接近前低4.7/4.63,20250320
600570,恒生电子,接近前低30.06,20250320
600584,长电科技,接近前低36.82,20250320
000538,云南白药,接近前低54.77,20250320
000725,京东方Ａ,接近前低4.29/4.28,20250320
000895,双汇发展,接近前低26.0582/25.67,20250320
002405,四维图新,接近前低9.22/9.21,20250320
601066,中信建投,接近前低24.48,20250320
002304,洋河股份,接近前低76.8178/76.83,20250321
600199,金种子酒,接近前低11.4/11.46/11.43,20250321
002466,天齐锂业,接近前低31.28/31.5,20250321
600276,恒瑞医药,接近前低44.8778/44.77,20250321
600745,闻泰科技,接近前低34.67/34.52/34.2,20250321
002460,赣锋锂业,接近前低34.6772/34.88,20250321
002475,立讯精密,接近前低39.34/39.56,20250321
000049,德赛电池,接近前低23.71/23.33/23.43,20250321
000977,浪潮信息,接近前低57.01,20250321
000066,中国长城,接近前低15.06,20250321
002139,拓邦股份,接近前低15.8,20250321
002050,三花智控,接近前低29.62,20250321
000895,双汇发展,接近前低26.0582/25.67,20250321
000876,新 希 望,接近前低9.23/9.27/9.29/9.32,20250321
002456,欧菲光,接近前低13.0,20250321
603986,兆易创新,接近前低122.68,20250321
601066,中信建投,接近前低24.08,20250321
002304,洋河股份,接近前低76.8178/76.83,20250321
600199,金种子酒,接近前低11.4/11.46/11.43,20250321
002466,天齐锂业,接近前低31.28/31.5,20250321
600276,恒瑞医药,接近前低44.8778/44.77,20250321
600745,闻泰科技,接近前低34.67/34.52/34.2,20250321
002460,赣锋锂业,接近前低34.6772/34.88,20250321
002475,立讯精密,接近前低39.34/39.56,20250321
000049,德赛电池,接近前低23.71/23.33/23.43,20250321
000977,浪潮信息,接近前低57.01,20250321
000066,中国长城,接近前低15.06,20250321
002139,拓邦股份,接近前低15.8,20250321
002050,三花智控,接近前低29.62,20250321
000895,双汇发展,接近前低26.0582/25.67,20250321
000876,新 希 望,接近前低9.23/9.27/9.29/9.32,20250321
002456,欧菲光,接近前低13.0,20250321
603986,兆易创新,接近前低122.68,20250321
601066,中信建投,接近前低24.08,20250321
600199,金种子酒,接近前低11.2/11.3,20250324
002475,立讯精密,接近前低39.56,20250324
000049,德赛电池,接近前低23.05,20250324
000001,平安银行,接近前低11.24/11.42/11.31/11.44,20250324
600584,长电科技,接近前低35.35,20250324
600336,澳柯玛,接近前低6.7,20250324
601398,工商银行,接近前低6.73,20250324
000725,京东方Ａ,接近前低4.28,20250324
000895,双汇发展,接近前低26.0582/25.67,20250324
000876,新 希 望,接近前低9.23/9.27/9.29/9.32,20250324
002351,漫步者,接近前低15.0,20250324
603986,兆易创新,接近前低122.68,20250324
601066,中信建投,接近前低23.71/24.08,20250324
603605,珀莱雅,接近前低82.11/83.0/83.0,20250402
600257,大湖股份,接近前低4.77,20250402
600511,国药股份,接近前低29.87/29.95,20250402
000555,神州信息,接近前低11.64,20250402
600707,彩虹股份,接近前低7.55/7.51,20250402
002304,洋河股份,接近前低75.5458/76.8178/75.5555/76.83/75.75/76.5,20250402
600199,金种子酒,接近前低11.2,20250402
002008,大族激光,接近前低27.87,20250402
603027,千禾味业,接近前低11.19/11.19,20250402
000049,德赛电池,接近前低23.05/23.02,20250402
600570,恒生电子,接近前低27.43,20250402
000001,平安银行,接近前低11.24/11.31,20250402
002415,海康威视,接近前低30.1,20250402
000860,顺鑫农业,接近前低17.08/16.86/16.86,20250402
000725,京东方Ａ,接近前低4.1496/4.15,20250402
603505,金石资源,接近前低24.3042/24.2743/24.44/24.5/24.18,20250402
002012,凯恩股份,接近前低4.62,20250402
600975,新五丰,接近前低5.92,20250402
000876,新 希 望,接近前低9.23/9.27/9.29/9.32,20250402
000823,超声电子,接近前低10.58,20250402
002405,四维图新,接近前低8.7,20250402
002351,漫步者,接近前低14.31/14.31/14.16,20250402
603288,海天味业,接近前低40.02/40.05,20250402
600703,三安光电,接近前低11.95,20250402
002241,歌尔股份,接近前低25.64,20250402
002367,康力电梯,接近前低6.18,20250408
600511,国药股份,接近前低28.6833,20250408
603259,药明康德,接近前低51.13,20250408
002641,公元股份,接近前低3.95,20250408
002353,杰瑞股份,接近前低28.426,20250408
000157,中联重科,接近前低6.84/6.85/6.84,20250408
600779,水井坊,接近前低45.9579,20250408
000799,酒鬼酒,接近前低43.07,20250408
002304,洋河股份,接近前低73.827/73.2056,20250408
600199,金种子酒,接近前低10.01,20250408
603127,昭衍新药,接近前低16.5574,20250408
000661,长春高新,接近前低94.5/94.76,20250408
600763,通策医疗,接近前低41.7703,20250408
600436,片仔癀,接近前低196.1624/198.4515/199.15,20250408
002049,紫光国微,接近前低61.14,20250408
002475,立讯精密,接近前低28.957,20250408
000049,德赛电池,接近前低19.4216/19.6492,20250408
002415,海康威视,接近前低27.72/27.51,20250408
600584,长电科技,接近前低29.18,20250408
000860,顺鑫农业,接近前低15.59,20250408
000063,中兴通讯,接近前低29.6,20250408
600529,山东药玻,接近前低21.4101,20250408
000725,京东方Ａ,接近前低3.68,20250408
603916,苏博特,接近前低6.94,20250408
002271,东方雨虹,接近前低11.1632,20250408
603505,金石资源,接近前低21.824,20250408
002216,三全食品,接近前低10.4045/10.49/10.52,20250408
603517,绝味食品,接近前低14.77,20250408
600703,三安光电,接近前低10.4249,20250408
601633,长城汽车,接近前低22.2636,20250408
002241,歌尔股份,接近前低18.8378/18.9041,20250408
603605,珀莱雅,接近前低77.34,20250410
002367,康力电梯,接近前低6.4076/6.51,20250410
600511,国药股份,接近前低29.49,20250410
601958,金钼股份,接近前低9.8707/9.87,20250410
600707,彩虹股份,接近前低6.38,20250410
600779,水井坊,接近前低45.9579/46.1,20250410
603518,锦泓集团,接近前低8.37,20250410
002304,洋河股份,接近前低75.5458/75.5555,20250410
000661,长春高新,接近前低97.1,20250410
600763,通策医疗,接近前低43.2/43.53,20250410
603129,春风动力,接近前低151.51,20250410
600745,闻泰科技,接近前低29.6766,20250410
002475,立讯精密,接近前低30.5651/30.6545,20250410
000049,德赛电池,接近前低20.3,20250410
000333,美的集团,接近前低69.89/69.81,20250410
600570,恒生电子,接近前低25.38,20250410
600584,长电科技,接近前低31.68,20250410
603787,新日股份,接近前低9.4,20250410
000725,京东方Ａ,接近前低3.76,20250410
603505,金石资源,接近前低22.32,20250410
000401,冀东水泥,接近前低4.85,20250410
000338,潍柴动力,接近前低15.1793/14.9978/15.1602,20250410
600486,扬农化工,接近前低49.899/50.23,20250410
002407,多氟多,接近前低10.92,20250410
002884,凌霄泵业,接近前低15.3416,20250410
600703,三安光电,接近前低11.21/11.12,20250410
601066,中信建投,接近前低23.63/23.28,20250410
601633,长城汽车,接近前低23.2,20250410
603259,药明康德,接近前低51.13,20250411
600707,彩虹股份,接近前低6.38,20250411
603127,昭衍新药,接近前低16.1126/15.92,20250411
000049,德赛电池,接近前低19.6492,20250411
002918,蒙娜丽莎,接近前低8.8664/8.91,20250411
603259,药明康德,接近前低51.13,20250411
600707,彩虹股份,接近前低6.38,20250411
603127,昭衍新药,接近前低16.1126/15.92,20250411
000049,德赛电池,接近前低19.6492,20250411
002918,蒙娜丽莎,接近前低8.8664/8.91,20250411
600511,国药股份,接近前低29.1609/29.49,20250414
002304,洋河股份,接近前低73.827/73.2056,20250414
603127,昭衍新药,接近前低16.1126/15.92,20250414
600436,片仔癀,接近前低202.9,20250414
000860,顺鑫农业,接近前低16.68/16.86/16.86,20250414
600486,扬农化工,接近前低49.899,20250414
603345,安井食品,接近前低77.747/77.8135/76.8645,20250414
600511,国药股份,接近前低29.1609,20250415
002304,洋河股份,接近前低73.2056,20250415
603127,昭衍新药,接近前低16.251/16.1126,20250415
603027,千禾味业,接近前低11.19/11.19,20250415
000661,长春高新,接近前低94.5/94.76,20250415
600763,通策医疗,接近前低42.8751/42.61,20250415
600436,片仔癀,接近前低202.9,20250415
000860,顺鑫农业,接近前低16.68/16.86/16.86,20250415
000401,冀东水泥,接近前低4.77,20250415
600257,大湖股份,接近前低4.77,20250416
600511,国药股份,接近前低29.1609,20250416
601958,金钼股份,接近前低9.68,20250416
002353,杰瑞股份,接近前低28.426,20250416
000157,中联重科,接近前低7.2715/7.2715,20250416
600779,水井坊,接近前低45.9579/46.1,20250416
603127,昭衍新药,接近前低15.37,20250416
002008,大族激光,接近前低22.95,20250416
000661,长春高新,接近前低92.46,20250416
600763,通策医疗,接近前低41.7703,20250416
603129,春风动力,接近前低142.0/143.04,20250416
000860,顺鑫农业,接近前低16.51,20250416
002050,三花智控,接近前低23.5667,20250416
603916,苏博特,接近前低6.94,20250416
603505,金石资源,接近前低21.824,20250416
000401,冀东水泥,接近前低4.73/4.74,20250416
000338,潍柴动力,接近前低15.1793/14.9978/15.1602,20250416
002884,凌霄泵业,接近前低15.3416,20250416
601066,中信建投,接近前低23.28,20250416
600496,精工钢构,接近前低2.94,20250416
603605,珀莱雅,接近前低77.34,20250417
002367,康力电梯,接近前低6.4076,20250417
600511,国药股份,接近前低29.1609,20250417
601958,金钼股份,接近前低9.8707/9.87,20250417
002353,杰瑞股份,接近前低28.426,20250417
600707,彩虹股份,接近前低6.38,20250417
000157,中联重科,接近前低7.2715/7.2715,20250417
000799,酒鬼酒,接近前低45.05,20250417
000980,众泰汽车,接近前低2.03,20250417
002304,洋河股份,接近前低72.2,20250417
002812,恩捷股份,接近前低28.69,20250417
603127,昭衍新药,接近前低15.37,20250417
002008,大族激光,接近前低22.95,20250417
000661,长春高新,接近前低92.46,20250417
600763,通策医疗,接近前低42.61,20250417
600570,恒生电子,接近前低25.38,20250417
000860,顺鑫农业,接近前低16.51/16.68,20250417
002050,三花智控,接近前低23.5667,20250417
603505,金石资源,接近前低22.32,20250417
000338,潍柴动力,接近前低15.1793/14.9978/15.1602,20250417
002407,多氟多,接近前低10.92,20250417
002884,凌霄泵业,接近前低15.3416,20250417
601066,中信建投,接近前低23.63/23.28,20250417
601633,长城汽车,接近前低23.2,20250417
603605,珀莱雅,接近前低77.34,20250418
600511,国药股份,接近前低29.1609,20250418
601958,金钼股份,接近前低9.68,20250418
002641,公元股份,接近前低4.212,20250418
600707,彩虹股份,接近前低6.38,20250418
000157,中联重科,接近前低7.2715/7.2715,20250418
603518,锦泓集团,接近前低8.1828/8.28,20250418
002304,洋河股份,接近前低73.2056/72.2,20250418
002466,天齐锂业,接近前低26.96,20250418
603127,昭衍新药,接近前低15.37,20250418
000661,长春高新,接近前低91.57/92.28/92.46/91.85,20250418
600763,通策医疗,接近前低42.61,20250418
002460,赣锋锂业,接近前低29.9176,20250418
600570,恒生电子,接近前低25.38,20250418
000860,顺鑫农业,接近前低16.51,20250418
002050,三花智控,接近前低23.5667,20250418
603505,金石资源,接近前低22.32,20250418
002012,凯恩股份,接近前低4.46,20250418
000338,潍柴动力,接近前低14.9978/15.1602,20250418
002456,欧菲光,接近前低11.72,20250418
002407,多氟多,接近前低10.92,20250418
002884,凌霄泵业,接近前低15.3416,20250418
601066,中信建投,接近前低23.28,20250418
601633,长城汽车,接近前低23.2,20250418
603605,珀莱雅,接近前低77.34,20250418
600511,国药股份,接近前低29.1609,20250418
601958,金钼股份,接近前低9.68,20250418
002641,公元股份,接近前低4.212,20250418
600707,彩虹股份,接近前低6.38,20250418
000157,中联重科,接近前低7.2715/7.2715,20250418
603518,锦泓集团,接近前低8.1828/8.28,20250418
002304,洋河股份,接近前低73.2056/72.2,20250418
002466,天齐锂业,接近前低26.96,20250418
603127,昭衍新药,接近前低15.37,20250418
000661,长春高新,接近前低91.57/92.28/92.46/91.85,20250418
600763,通策医疗,接近前低42.61,20250418
002460,赣锋锂业,接近前低29.9176,20250418
600570,恒生电子,接近前低25.38,20250418
000860,顺鑫农业,接近前低16.51,20250418
002050,三花智控,接近前低23.5667,20250418
603505,金石资源,接近前低22.32,20250418
002012,凯恩股份,接近前低4.46,20250418
000338,潍柴动力,接近前低14.9978/15.1602,20250418
002456,欧菲光,接近前低11.72,20250418
002407,多氟多,接近前低10.92,20250418
002884,凌霄泵业,接近前低15.3416,20250418
601066,中信建投,接近前低23.28,20250418
601633,长城汽车,接近前低23.2,20250418
603605,珀莱雅,接近前低77.34,20250418
600511,国药股份,接近前低29.1609,20250418
601958,金钼股份,接近前低9.68,20250418
002641,公元股份,接近前低4.212,20250418
600707,彩虹股份,接近前低6.38,20250418
000157,中联重科,接近前低7.2715/7.2715,20250418
603518,锦泓集团,接近前低8.1828/8.28,20250418
002304,洋河股份,接近前低73.2056/72.2,20250418
002466,天齐锂业,接近前低26.96,20250418
603127,昭衍新药,接近前低15.37,20250418
000661,长春高新,接近前低91.57/92.28/92.46/91.85,20250418
600763,通策医疗,接近前低42.61,20250418
002460,赣锋锂业,接近前低29.9176,20250418
600570,恒生电子,接近前低25.38,20250418
000860,顺鑫农业,接近前低16.51,20250418
002050,三花智控,接近前低23.5667,20250418
603505,金石资源,接近前低22.32,20250418
002012,凯恩股份,接近前低4.46,20250418
000338,潍柴动力,接近前低14.9978/15.1602,20250418
002456,欧菲光,接近前低11.72,20250418
002407,多氟多,接近前低10.92,20250418
002884,凌霄泵业,接近前低15.3416,20250418
601066,中信建投,接近前低23.28,20250418
601633,长城汽车,接近前低23.2,20250418
603605,珀莱雅,接近前低77.34,20250421
601958,金钼股份,接近前低9.8707/9.87/9.92/9.92,20250421
603518,锦泓集团,接近前低8.1828/8.28,20250421
002304,洋河股份,接近前低73.2056,20250421
002812,恩捷股份,接近前低27.82,20250421
603127,昭衍新药,接近前低15.37,20250421
600763,通策医疗,接近前低41.7703,20250421
000333,美的集团,接近前低69.89/69.81,20250421
000860,顺鑫农业,接近前低16.51,20250421
000338,潍柴动力,接近前低15.1793/15.1602,20250421
002456,欧菲光,接近前低11.72,20250421
002884,凌霄泵业,接近前低15.3416,20250421
601066,中信建投,接近前低23.63/23.28,20250421
601633,长城汽车,接近前低23.2,20250421
